monthly,country_name,Approval_Smoothed,Approval_Not_Smoothed,app_marginals_obs,Disapproval_Smoothed,Disapproval_Not_Smoothed,neg_marginals_obs,Country,ccodecow,wb_code
2008m7,Poland_Exec,28.795679,27.9168,3,58.954819,54.899761,3,Poland_Exec,290,POL
2015m1,Poland_Exec,45.357738,44.103909,4,39.879841,37.579639,4,Poland_Exec,290,POL
2001m10,Poland_Exec,46.65411,46.63921,1,42.93803,57.021049,1,Poland_Exec,290,POL
1991m1,Poland_Exec,45.236729,49.501251,2,29.653391,20.81188,2,Poland_Exec,290,POL
2021m3,Poland_Exec,29.242491,29.474609,3,63.358559,58.596458,3,Poland_Exec,290,POL
2021m6,Poland_Exec,31.75596,32.553959,3,58.229099,52.59565,3,Poland_Exec,290,POL
2005m11,Poland_Exec,48.00037,55.07201,2,41.038761,30.313641,2,Poland_Exec,290,POL
1999m4,Poland_Exec,52.04953,51.826778,3,37.990959,34.068211,3,Poland_Exec,290,POL
2003m12,Poland_Exec,41.18544,40.804409,3,51.701672,47.881229,3,Poland_Exec,290,POL
2000m6,Poland_Exec,49.70192,48.45911,3,42.399429,39.079121,3,Poland_Exec,290,POL
2002m12,Poland_Exec,51.599491,50.728001,3,38.573029,35.576691,3,Poland_Exec,290,POL
2002m2,Poland_Exec,55.487839,54.817329,3,31.620689,28.948259,3,Poland_Exec,290,POL
2018m2,Poland_Exec,45.325329,45.446178,5,40.36565,36.248798,5,Poland_Exec,290,POL
2019m11,Poland_Exec,44.17514,44.358829,3,44.669479,40.649509,3,Poland_Exec,290,POL
2017m1,Poland_Exec,38.22683,38.086319,5,51.783619,47.86829,5,Poland_Exec,290,POL
1999m3,Poland_Exec,51.453331,50.417271,3,38.68679,35.197659,3,Poland_Exec,290,POL
2010m10,Poland_Exec,37.471661,35.215691,3,42.698662,39.884571,3,Poland_Exec,290,POL
2017m7,Poland_Exec,39.885632,40.353352,5,49.702942,45.201229,5,Poland_Exec,290,POL
2000m5,Poland_Exec,51.214359,51.745579,3,41.79018,36.50415,3,Poland_Exec,290,POL
1990m5,Poland_Exec,41.595188,40.01474,2,39.3932,35.719471,2,Poland_Exec,290,POL
1991m3,Poland_Exec,48.005909,50.177952,0,33.758591,30.07859,0,Poland_Exec,290,POL
2000m1,Poland_Exec,51.35947,51.1679,3,41.537239,37.320061,3,Poland_Exec,290,POL
2012m6,Poland_Exec,40.935848,41.659248,3,48.410702,43.734402,3,Poland_Exec,290,POL
1994m4,Poland_Exec,31.878611,26.55666,4,54.029011,53.557991,4,Poland_Exec,290,POL
1997m4,Poland_Exec,48.898762,48.236351,2,39.278259,35.956909,2,Poland_Exec,290,POL
2000m8,Poland_Exec,48.685791,48.55434,3,42.335232,37.979279,3,Poland_Exec,290,POL
1995m12,Poland_Exec,47.776119,51.00555,2,34.762779,30.125759,2,Poland_Exec,290,POL
2005m8,Poland_Exec,30.497259,29.18495,3,58.561378,55.238659,3,Poland_Exec,290,POL
1998m8,Poland_Exec,54.510719,54.55899,3,34.09153,29.482031,3,Poland_Exec,290,POL
2009m6,Poland_Exec,23.92168,24.85697,4,65.984818,59.875011,4,Poland_Exec,290,POL
1994m5,Poland_Exec,34.334259,36.540249,2,47.46257,39.400589,2,Poland_Exec,290,POL
1999m2,Poland_Exec,52.56525,51.030411,3,38.317871,35.051579,3,Poland_Exec,290,POL
1996m5,Poland_Exec,52.918991,52.878502,2,32.986889,31.45138,2,Poland_Exec,290,POL
1990m4,Poland_Exec,44.32074,41.47541,2,38.97533,36.465561,2,Poland_Exec,290,POL
2019m5,Poland_Exec,41.47176,41.992901,2,47.48661,43.153992,2,Poland_Exec,290,POL
1990m3,Poland_Exec,49.614571,48.048889,2,36.151718,33.48085,2,Poland_Exec,290,POL
2003m3,Poland_Exec,50.2714,49.00882,3,40.36573,37.49448,3,Poland_Exec,290,POL
2007m6,Poland_Exec,22.462311,22.790239,3,67.416779,62.209591,3,Poland_Exec,290,POL
2003m6,Poland_Exec,43.545658,42.920528,3,47.509312,44.102951,3,Poland_Exec,290,POL
2018m5,Poland_Exec,42.239071,41.640869,5,42.831638,38.831402,5,Poland_Exec,290,POL
2011m9,Poland_Exec,44.169868,45.980759,3,42.404652,37.67458,3,Poland_Exec,290,POL
2013m12,Poland_Exec,34.952919,34.568741,3,52.138168,50.781361,3,Poland_Exec,290,POL
1997m1,Poland_Exec,49.19973,50.289581,2,37.59856,32.989609,2,Poland_Exec,290,POL
2001m4,Poland_Exec,49.13472,48.46431,3,42.244621,38.715931,3,Poland_Exec,290,POL
2014m8,Poland_Exec,34.626759,36.419258,4,54.256729,47.660469,4,Poland_Exec,290,POL
2013m2,Poland_Exec,38.36327,39.080379,3,50.574638,45.73975,3,Poland_Exec,290,POL
2014m12,Poland_Exec,47.562408,48.119431,4,36.638062,32.41573,4,Poland_Exec,290,POL
2009m8,Poland_Exec,22.40377,21.906509,3,66.005821,61.08749,3,Poland_Exec,290,POL
1997m2,Poland_Exec,50.24271,50.2953,2,37.074131,33.133701,2,Poland_Exec,290,POL
1993m11,Poland_Exec,56.267529,68.967934,1,35.168732,21.07634,1,Poland_Exec,290,POL
1998m7,Poland_Exec,53.0839,50.93811,2,36.26651,32.24921,2,Poland_Exec,290,POL
2007m10,Poland_Exec,26.530769,28.254499,3,63.862782,57.452438,3,Poland_Exec,290,POL
1990m9,Poland_Exec,32.5774,31.982229,2,48.101261,44.670658,2,Poland_Exec,290,POL
2008m6,Poland_Exec,31.144051,30.86125,3,56.514042,52.33358,3,Poland_Exec,290,POL
2008m1,Poland_Exec,33.70607,35.273479,3,50.34021,44.413231,3,Poland_Exec,290,POL
2015m8,Poland_Exec,27.60943,26.568119,4,50.8634,42.591919,4,Poland_Exec,290,POL
2001m9,Poland_Exec,46.37442,45.590302,3,44.457031,40.958019,3,Poland_Exec,290,POL
2014m7,Poland_Exec,30.73811,25.878901,2,59.00687,58.480011,2,Poland_Exec,290,POL
2014m2,Poland_Exec,35.74221,35.851761,3,53.625019,49.685299,3,Poland_Exec,290,POL
2019m10,Poland_Exec,43.293179,43.247509,3,44.537868,40.210541,3,Poland_Exec,290,POL
2000m7,Poland_Exec,47.88406,46.643452,2,43.870991,40.7924,2,Poland_Exec,290,POL
1990m8,Poland_Exec,34.14827,33.150501,0,46.029411,42.859581,0,Poland_Exec,290,POL
2012m8,Poland_Exec,39.935551,39.497601,3,49.49501,45.466942,3,Poland_Exec,290,POL
2008m9,Poland_Exec,29.93223,31.11319,3,58.88689,53.408581,3,Poland_Exec,290,POL
2005m4,Poland_Exec,31.62466,30.83182,3,55.954659,52.540508,3,Poland_Exec,290,POL
2013m1,Poland_Exec,36.892502,36.885509,3,51.760391,47.211941,3,Poland_Exec,290,POL
1993m9,Poland_Exec,32.101429,31.200911,0,57.24715,53.13372,0,Poland_Exec,290,POL
2003m7,Poland_Exec,44.269348,44.337791,3,47.502739,43.510239,3,Poland_Exec,290,POL
2008m12,Poland_Exec,24.682501,24.694731,3,65.495209,60.98365,3,Poland_Exec,290,POL
1992m10,Poland_Exec,36.20755,37.053581,0,52.328522,46.761509,0,Poland_Exec,290,POL
1992m4,Poland_Exec,33.141499,32.771042,0,53.287731,49.572281,0,Poland_Exec,290,POL
2003m8,Poland_Exec,42.927101,41.96965,3,48.299339,44.632919,3,Poland_Exec,290,POL
2015m11,Poland_Exec,29.10878,29.87932,3,46.69537,41.167999,3,Poland_Exec,290,POL
2010m4,Poland_Exec,41.90974,50.108761,2,47.640621,35.96228,2,Poland_Exec,290,POL
2010m2,Poland_Exec,24.855471,25.646999,3,63.522678,57.570709,3,Poland_Exec,290,POL
2005m12,Poland_Exec,45.542858,44.214321,3,39.56752,34.633911,3,Poland_Exec,290,POL
2002m9,Poland_Exec,53.243999,53.374649,3,36.643951,32.442959,3,Poland_Exec,290,POL
1990m12,Poland_Exec,34.35828,38.595619,0,42.528221,33.126331,0,Poland_Exec,290,POL
2016m11,Poland_Exec,38.566669,38.570862,5,49.31216,44.296768,5,Poland_Exec,290,POL
2012m5,Poland_Exec,39.196442,37.79187,4,49.595928,46.089619,4,Poland_Exec,290,POL
2011m12,Poland_Exec,45.37426,43.788441,3,41.87257,39.331848,3,Poland_Exec,290,POL
2016m10,Poland_Exec,38.726181,38.20953,5,50.581268,46.571079,5,Poland_Exec,290,POL
1998m11,Poland_Exec,57.504318,57.276058,3,30.701429,26.61886,3,Poland_Exec,290,POL
2016m8,Poland_Exec,38.734249,38.824921,5,49.81205,45.285259,5,Poland_Exec,290,POL
1998m4,Poland_Exec,53.01371,52.884079,2,37.251431,34.945889,2,Poland_Exec,290,POL
1995m2,Poland_Exec,22.367479,21.78957,3,63.958981,58.631451,3,Poland_Exec,290,POL
2020m5,Poland_Exec,40.280762,40.125881,2,54.4594,50.886421,2,Poland_Exec,290,POL
1991m5,Poland_Exec,46.95705,42.93364,2,42.913528,43.920261,2,Poland_Exec,290,POL
1990m10,Poland_Exec,29.093691,27.601561,2,51.86092,49.145241,2,Poland_Exec,290,POL
2018m11,Poland_Exec,42.67662,43.17318,5,45.138538,40.43256,5,Poland_Exec,290,POL
1990m1,Poland_Exec,54.923931,53.892639,2,30.34841,27.51013,2,Poland_Exec,290,POL
2010m12,Poland_Exec,41.307659,42.80011,3,38.791458,33.885448,3,Poland_Exec,290,POL
1997m11,Poland_Exec,53.45578,54.20155,2,32.892479,27.262659,2,Poland_Exec,290,POL
2003m1,Poland_Exec,54.692692,55.731998,3,35.25214,30.14204,3,Poland_Exec,290,POL
2006m10,Poland_Exec,21.922079,20.89945,3,66.959,64.897217,3,Poland_Exec,290,POL
1995m5,Poland_Exec,33.018551,32.458839,3,49.678921,42.102951,3,Poland_Exec,290,POL
1991m10,Poland_Exec,39.82803,39.28492,2,49.344349,45.411259,2,Poland_Exec,290,POL
2016m7,Poland_Exec,38.334599,39.058929,5,50.090271,44.951618,5,Poland_Exec,290,POL
2005m7,Poland_Exec,33.407558,34.741261,4,55.286701,49.50145,4,Poland_Exec,290,POL
1996m3,Poland_Exec,51.153858,49.276249,3,24.52914,24.685471,3,Poland_Exec,290,POL
2011m10,Poland_Exec,47.956451,49.698521,3,39.588928,34.38895,3,Poland_Exec,290,POL
2004m5,Poland_Exec,38.543259,40.575909,2,48.445492,38.894291,2,Poland_Exec,290,POL
2012m2,Poland_Exec,41.396278,39.887218,3,47.23851,44.639591,3,Poland_Exec,290,POL
2018m8,Poland_Exec,40.566898,40.165611,5,45.936291,42.129841,5,Poland_Exec,290,POL
1990m6,Poland_Exec,39.162418,37.823879,2,42.675449,40.195518,2,Poland_Exec,290,POL
2009m5,Poland_Exec,23.042891,23.269991,3,67.228394,62.023159,3,Poland_Exec,290,POL
2020m11,Poland_Exec,28.777451,25.48596,5,62.547192,61.495369,5,Poland_Exec,290,POL
2018m10,Poland_Exec,41.438992,41.823792,5,46.11129,42.24654,5,Poland_Exec,290,POL
1992m6,Poland_Exec,31.94626,31.99206,2,55.8521,51.37093,2,Poland_Exec,290,POL
1990m11,Poland_Exec,28.966101,29.06167,2,51.00156,46.162498,2,Poland_Exec,290,POL
2004m11,Poland_Exec,37.76577,36.658829,3,48.352928,44.947948,3,Poland_Exec,290,POL
2010m7,Poland_Exec,49.387859,51.084782,2,39.494061,33.804699,2,Poland_Exec,290,POL
2012m9,Poland_Exec,39.934769,39.84539,3,50.275261,46.38129,3,Poland_Exec,290,POL
2012m12,Poland_Exec,36.946369,36.625839,3,52.076721,48.125648,3,Poland_Exec,290,POL
2013m6,Poland_Exec,35.12907,33.9473,3,55.04821,51.363312,3,Poland_Exec,290,POL
1998m10,Poland_Exec,56.737209,55.679298,3,32.05806,28.64262,3,Poland_Exec,290,POL
1998m2,Poland_Exec,53.53582,52.26038,3,32.768848,30.474751,3,Poland_Exec,290,POL
2017m10,Poland_Exec,46.443359,46.489491,5,42.562359,37.493198,5,Poland_Exec,290,POL
2014m4,Poland_Exec,38.169361,38.01503,3,51.056419,46.393909,3,Poland_Exec,290,POL
2018m1,Poland_Exec,44.94091,44.807201,5,40.20842,34.37093,5,Poland_Exec,290,POL
2021m9,Poland_Exec,31.007351,31.28265,3,59.955158,55.331718,3,Poland_Exec,290,POL
2007m2,Poland_Exec,24.617559,24.171209,3,64.900833,61.309841,3,Poland_Exec,290,POL
2007m3,Poland_Exec,22.01704,21.15502,3,68.157509,64.428017,3,Poland_Exec,290,POL
2011m7,Poland_Exec,38.987129,39.182369,3,45.938202,40.11702,3,Poland_Exec,290,POL
2013m9,Poland_Exec,35.838379,36.439812,3,54.067982,49.333839,3,Poland_Exec,290,POL
2018m4,Poland_Exec,43.343571,42.928791,5,42.361729,38.36068,5,Poland_Exec,290,POL
2019m8,Poland_Exec,42.386299,42.285961,1,45.52689,42.012539,1,Poland_Exec,290,POL
1995m8,Poland_Exec,28.376289,26.87504,1,44.739941,38.0116,1,Poland_Exec,290,POL
2012m1,Poland_Exec,44.074429,43.204639,3,43.982422,40.929668,3,Poland_Exec,290,POL
2019m6,Poland_Exec,40.95974,40.682911,2,47.300171,42.930828,2,Poland_Exec,290,POL
1999m12,Poland_Exec,50.806278,50.679901,3,42.510792,36.54871,3,Poland_Exec,290,POL
2014m11,Poland_Exec,46.035091,47.37619,4,37.29948,31.73435,4,Poland_Exec,290,POL
2005m1,Poland_Exec,37.549999,38.212601,3,48.753979,43.866829,3,Poland_Exec,290,POL
2011m3,Poland_Exec,39.7677,39.772202,3,42.047741,37.781799,3,Poland_Exec,290,POL
2006m1,Poland_Exec,41.763618,39.757519,3,30.417629,22.433081,3,Poland_Exec,290,POL
2001m3,Poland_Exec,49.47002,48.86528,3,42.019562,39.423531,3,Poland_Exec,290,POL
2001m1,Poland_Exec,50.033798,49.780029,3,34.867039,29.06922,3,Poland_Exec,290,POL
2006m11,Poland_Exec,22.737289,23.52297,3,64.909721,58.85257,3,Poland_Exec,290,POL
2005m5,Poland_Exec,31.587641,31.632351,3,55.127419,50.030682,3,Poland_Exec,290,POL
2009m1,Poland_Exec,24.72167,25.1763,3,64.574402,58.667,3,Poland_Exec,290,POL
2004m12,Poland_Exec,36.042789,35.118,3,49.8111,46.027748,3,Poland_Exec,290,POL
2016m5,Poland_Exec,35.42009,35.077148,3,53.141739,49.72361,3,Poland_Exec,290,POL
2018m9,Poland_Exec,40.680359,40.601341,5,45.15485,40.522388,5,Poland_Exec,290,POL
1991m11,Poland_Exec,37.937801,36.566368,0,50.379581,46.559399,0,Poland_Exec,290,POL
2001m11,Poland_Exec,54.057789,57.702251,2,26.583031,15.72631,2,Poland_Exec,290,POL
1994m9,Poland_Exec,29.87496,29.15082,5,50.70932,47.233551,5,Poland_Exec,290,POL
2011m8,Poland_Exec,40.357578,41.004791,3,43.84177,38.73605,3,Poland_Exec,290,POL
2002m10,Poland_Exec,53.080181,52.515701,3,36.913441,33.350479,3,Poland_Exec,290,POL
2021m2,Poland_Exec,29.366341,29.909941,3,62.74556,57.803009,3,Poland_Exec,290,POL
1993m3,Poland_Exec,39.210892,39.180721,4,48.2229,45.498859,4,Poland_Exec,290,POL
2021m12,Poland_Exec,27.64691,27.815041,3,62.893501,58.466099,3,Poland_Exec,290,POL
2002m5,Poland_Exec,51.532181,50.442879,3,36.768311,33.803871,3,Poland_Exec,290,POL
2006m6,Poland_Exec,34.318371,34.687321,3,51.046799,46.7239,3,Poland_Exec,290,POL
1992m2,Poland_Exec,36.638981,36.566368,0,50.981602,46.559399,0,Poland_Exec,290,POL
1992m11,Poland_Exec,37.60355,38.222099,3,50.53331,45.31284,3,Poland_Exec,290,POL
2013m8,Poland_Exec,34.703121,34.41077,3,54.837261,50.659302,3,Poland_Exec,290,POL
1989m11,Poland_Exec,57.41116,56.084251,2,27.72757,24.524309,2,Poland_Exec,290,POL
2009m4,Poland_Exec,23.59177,23.59841,3,66.43145,61.356838,3,Poland_Exec,290,POL
1992m7,Poland_Exec,32.840858,33.689838,0,55.273811,50.223438,0,Poland_Exec,290,POL
2017m11,Poland_Exec,45.306042,44.663139,5,44.144379,40.768021,5,Poland_Exec,290,POL
2014m6,Poland_Exec,41.114811,42.35622,5,49.368778,44.68961,5,Poland_Exec,290,POL
2014m9,Poland_Exec,39.23196,41.49638,4,49.69352,43.10334,4,Poland_Exec,290,POL
2009m2,Poland_Exec,23.726179,23.70273,3,65.397797,60.23452,3,Poland_Exec,290,POL
2008m2,Poland_Exec,32.400211,32.11544,3,53.66114,50.239288,3,Poland_Exec,290,POL
2010m11,Poland_Exec,38.173141,38.379929,3,41.062691,36.375481,3,Poland_Exec,290,POL
2008m4,Poland_Exec,33.391972,34.093349,3,54.016178,48.699211,3,Poland_Exec,290,POL
2002m11,Poland_Exec,52.404991,51.575089,3,37.040939,33.427029,3,Poland_Exec,290,POL
2014m1,Poland_Exec,35.656349,36.043362,3,52.669239,48.609161,3,Poland_Exec,290,POL
2008m3,Poland_Exec,32.529041,32.877701,3,54.800171,50.342258,3,Poland_Exec,290,POL
1993m8,Poland_Exec,33.4786,30.4744,3,56.523521,53.543129,3,Poland_Exec,290,POL
2018m6,Poland_Exec,42.723518,42.764969,5,43.526581,39.681492,5,Poland_Exec,290,POL
2014m3,Poland_Exec,38.554749,39.967258,3,51.938068,46.870831,3,Poland_Exec,290,POL
1995m6,Poland_Exec,29.88665,28.75263,2,51.057339,46.781288,2,Poland_Exec,290,POL
2005m10,Poland_Exec,34.424629,36.21162,3,54.83057,48.384159,3,Poland_Exec,290,POL
1995m1,Poland_Exec,25.98369,25.641769,4,62.331211,56.820511,4,Poland_Exec,290,POL
2015m3,Poland_Exec,40.8158,39.645168,4,46.689739,43.160221,4,Poland_Exec,290,POL
2011m2,Poland_Exec,39.60434,38.38203,3,42.754002,39.98418,3,Poland_Exec,290,POL
1989m9,Poland_Exec,60.340302,59.737171,2,27.109249,23.777769,2,Poland_Exec,290,POL
2009m9,Poland_Exec,23.7656,24.90955,3,65.517952,59.79847,3,Poland_Exec,290,POL
1999m11,Poland_Exec,50.26577,50.878349,3,47.132038,44.969109,3,Poland_Exec,290,POL
2017m4,Poland_Exec,38.445709,39.50536,5,52.127579,47.247429,5,Poland_Exec,290,POL
2001m8,Poland_Exec,47.05928,45.990791,3,44.000069,40.806049,3,Poland_Exec,290,POL
1998m1,Poland_Exec,52.800289,53.142109,2,31.30645,28.14892,2,Poland_Exec,290,POL
2006m9,Poland_Exec,24.615061,23.73654,3,60.371658,57.624031,3,Poland_Exec,290,POL
2004m6,Poland_Exec,38.323071,38.27235,3,47.13979,42.173069,3,Poland_Exec,290,POL
1991m9,Poland_Exec,40.908131,41.473061,2,48.358501,43.176338,2,Poland_Exec,290,POL
,Poland_Gov,,,,,,,Poland_Gov,290,POL
2015m11,Poland_PM,36.665169,36.697708,2,44.417969,44.209942,2,Poland_PM,290,POL
2020m2,Poland_PM,46.109989,45.853951,4,36.9762,36.998619,4,Poland_PM,290,POL
2007m9,Poland_PM,33.087872,33.677021,2,55.679138,55.47422,2,Poland_PM,290,POL
2011m8,Poland_PM,41.886169,41.948059,2,39.446949,39.513241,2,Poland_PM,290,POL
2019m3,Poland_PM,44.753761,45.28159,2,35.081581,34.85379,2,Poland_PM,290,POL
2018m8,Poland_PM,44.960579,45.057419,3,34.067169,34.211239,3,Poland_PM,290,POL
1999m12,Poland_PM,34.303371,34.563049,2,48.8452,48.689838,2,Poland_PM,290,POL
2021m4,Poland_PM,32.93116,33.05352,2,54.328152,54.033958,2,Poland_PM,290,POL
2019m5,Poland_PM,43.174271,43.067108,1,39.332802,39.402111,1,Poland_PM,290,POL
2008m10,Poland_PM,47.612259,46.951031,2,34.19112,34.49786,2,Poland_PM,290,POL
1997m1,Poland_PM,46.458672,46.54187,2,29.988119,29.848961,2,Poland_PM,290,POL
1999m3,Poland_PM,36.7519,35.91428,2,44.788231,44.994991,2,Poland_PM,290,POL
2013m9,Poland_PM,29.965179,30.360701,2,55.791962,55.44492,2,Poland_PM,290,POL
2001m4,Poland_PM,29.89822,30.144131,2,52.709179,52.486149,2,Poland_PM,290,POL
1999m10,Poland_PM,31.993,31.791611,2,52.95023,53.04324,2,Poland_PM,290,POL
2004m1,Poland_PM,24.667,24.88793,2,59.74921,59.285179,2,Poland_PM,290,POL
2007m7,Poland_PM,31.420691,31.530239,2,55.677971,55.52581,2,Poland_PM,290,POL
2010m9,Poland_PM,46.317101,46.321991,2,37.07822,36.929371,2,Poland_PM,290,POL
2005m1,Poland_PM,32.57584,33.4884,2,39.401051,39.39238,2,Poland_PM,290,POL
2006m1,Poland_PM,54.30283,55.223679,2,17.30196,17.314251,2,Poland_PM,290,POL
2015m6,Poland_PM,32.62088,32.593128,3,47.349659,47.344929,3,Poland_PM,290,POL
2006m10,Poland_PM,30.30793,30.09548,2,57.055309,57.657928,2,Poland_PM,290,POL
2002m2,Poland_PM,43.058781,42.846291,2,33.520481,33.833141,2,Poland_PM,290,POL
2009m1,Poland_PM,48.40197,48.338612,2,35.112141,35.15382,2,Poland_PM,290,POL
2012m8,Poland_PM,34.710201,34.443741,2,50.929352,50.961842,2,Poland_PM,290,POL
2000m1,Poland_PM,31.80574,31.511061,2,51.00317,51.070492,2,Poland_PM,290,POL
2003m10,Poland_PM,24.521601,24.75005,2,59.95837,59.924042,2,Poland_PM,290,POL
2009m4,Poland_PM,46.424961,46.26049,2,38.277031,38.311958,2,Poland_PM,290,POL
1996m5,Poland_PM,48.979488,48.541359,2,27.67337,27.963369,2,Poland_PM,290,POL
2016m5,Poland_PM,40.6744,40.140308,2,42.893242,43.19265,2,Poland_PM,290,POL
2013m11,Poland_PM,29.80448,30.360701,2,54.706551,54.29174,2,Poland_PM,290,POL
1997m5,Poland_PM,47.570648,47.45319,2,33.18087,33.359169,2,Poland_PM,290,POL
2019m11,Poland_PM,45.75378,45.852291,1,35.192669,35.164989,1,Poland_PM,290,POL
2016m3,Poland_PM,43.487011,43.710651,3,39.376709,39.464069,3,Poland_PM,290,POL
2021m5,Poland_PM,34.053871,34.36528,2,50.710011,50.281872,2,Poland_PM,290,POL
1995m3,Poland_PM,50.263279,52.877739,1,21.972811,20.34116,1,Poland_PM,290,POL
2005m7,Poland_PM,25.01086,25.14456,2,48.154129,48.116501,2,Poland_PM,290,POL
1998m4,Poland_PM,48.27002,48.517921,2,33.516491,33.90192,2,Poland_PM,290,POL
2006m3,Poland_PM,56.94968,56.337261,2,22.38269,22.9116,2,Poland_PM,290,POL
2004m4,Poland_PM,17.490459,17.403851,2,68.566917,68.30558,2,Poland_PM,290,POL
1997m12,Poland_PM,44.988571,43.999191,2,26.03372,26.30509,2,Poland_PM,290,POL
2019m4,Poland_PM,43.412201,43.067108,1,39.015839,39.402111,1,Poland_PM,290,POL
1997m11,Poland_PM,49.87471,51.1329,2,25.80942,24.984249,2,Poland_PM,290,POL
1995m12,Poland_PM,46.351559,46.963821,1,30.0175,30.05121,1,Poland_PM,290,POL
2005m10,Poland_PM,23.645729,23.74477,1,55.64212,55.989529,1,Poland_PM,290,POL
2004m9,Poland_PM,31.14135,31.02759,2,35.705139,35.729198,2,Poland_PM,290,POL
2018m4,Poland_PM,47.28759,47.223061,3,28.04571,28.216339,3,Poland_PM,290,POL
1998m7,Poland_PM,42.11235,41.813931,1,33.583778,33.74115,1,Poland_PM,290,POL
2021m1,Poland_PM,32.432678,31.75149,2,55.161861,55.118591,2,Poland_PM,290,POL
2006m5,Poland_PM,52.471691,51.73185,2,27.74053,28.184441,2,Poland_PM,290,POL
1993m3,Poland_PM,50.403839,51.122761,2,32.15612,32.434269,2,Poland_PM,290,POL
1998m1,Poland_PM,47.52364,47.816368,2,27.58853,27.918539,2,Poland_PM,290,POL
1996m10,Poland_PM,46.367142,46.085941,2,29.648769,29.74773,2,Poland_PM,290,POL
1992m12,Poland_PM,43.33112,42.436569,1,36.945709,38.2883,1,Poland_PM,290,POL
2002m12,Poland_PM,34.774078,34.248199,2,43.530899,43.750679,2,Poland_PM,290,POL
2020m9,Poland_PM,45.178761,44.594952,3,44.103008,44.465359,3,Poland_PM,290,POL
2021m7,Poland_PM,36.187031,36.4062,2,49.2328,49.18615,2,Poland_PM,290,POL
2017m4,Poland_PM,44.839329,45.298882,3,41.898029,41.919189,3,Poland_PM,290,POL
2009m11,Poland_PM,41.579571,40.921749,2,38.969299,39.23806,2,Poland_PM,290,POL
1998m3,Poland_PM,46.33374,46.15155,2,30.11236,30.378481,2,Poland_PM,290,POL
2004m5,Poland_PM,26.574089,28.40497,1,40.272301,37.881618,1,Poland_PM,290,POL
2008m11,Poland_PM,46.775211,46.512821,2,34.144409,34.230911,2,Poland_PM,290,POL
2012m12,Poland_PM,36.622459,36.888809,2,49.17062,49.277088,2,Poland_PM,290,POL
2009m7,Poland_PM,43.114151,42.68581,2,40.00386,40.28828,2,Poland_PM,290,POL
1995m11,Poland_PM,42.494492,43.204731,1,31.276649,31.15094,1,Poland_PM,290,POL
1999m9,Poland_PM,33.866501,33.726349,2,50.443451,50.62471,2,Poland_PM,290,POL
2011m1,Poland_PM,45.243629,44.830849,2,39.310951,39.687969,2,Poland_PM,290,POL
2000m2,Poland_PM,30.4487,30.41399,1,54.781509,54.93153,1,Poland_PM,290,POL
1996m12,Poland_PM,45.06076,44.484509,2,33.383839,33.94408,2,Poland_PM,290,POL
2021m12,Poland_PM,27.983061,28.27762,2,58.529549,58.480949,2,Poland_PM,290,POL
2013m12,Poland_PM,29.13567,29.219009,2,55.099079,54.970829,2,Poland_PM,290,POL
1996m2,Poland_PM,51.766418,51.677849,0,28.69607,28.84885,0,Poland_PM,290,POL
2006m2,Poland_PM,58.480949,58.909729,2,19.060419,19.48885,2,Poland_PM,290,POL
2019m6,Poland_PM,44.327171,44.459702,1,38.70459,38.695919,1,Poland_PM,290,POL
2000m3,Poland_PM,29.867559,29.867189,2,53.59901,53.422932,2,Poland_PM,290,POL
1994m3,Poland_PM,47.659859,47.068111,1,31.881571,32.23193,1,Poland_PM,290,POL
1999m5,Poland_PM,39.92392,40.07378,2,40.57037,40.29216,2,Poland_PM,290,POL
2018m12,Poland_PM,43.689171,42.9622,2,34.973598,35.16732,2,Poland_PM,290,POL
2008m6,Poland_PM,51.618462,50.92284,2,31.31135,31.727289,2,Poland_PM,290,POL
2001m3,Poland_PM,29.62594,29.3689,2,53.747589,53.821659,2,Poland_PM,290,POL
2002m8,Poland_PM,38.445862,38.908939,2,40.34552,40.020199,2,Poland_PM,290,POL
1998m5,Poland_PM,46.59203,46.09153,2,29.86627,29.7122,2,Poland_PM,290,POL
2016m12,Poland_PM,44.003971,43.927521,3,41.25816,41.405258,3,Poland_PM,290,POL
2020m12,Poland_PM,35.811039,36.35619,3,54.476109,54.2547,3,Poland_PM,290,POL
2010m10,Poland_PM,44.035278,43.552238,2,40.1474,40.42926,2,Poland_PM,290,POL
2014m8,Poland_PM,30.12114,30.04981,2,53.753448,53.820961,2,Poland_PM,290,POL
2015m8,Poland_PM,36.306709,36.777328,3,44.665741,44.52174,3,Poland_PM,290,POL
2000m5,Poland_PM,30.271839,30.424,2,53.03614,52.430901,2,Poland_PM,290,POL
2019m8,Poland_PM,45.224091,45.155998,1,37.729778,37.989738,1,Poland_PM,290,POL
2015m9,Poland_PM,37.692638,37.998741,3,44.04184,43.974899,3,Poland_PM,290,POL
2014m11,Poland_PM,43.052391,43.95356,3,24.306419,24.25598,3,Poland_PM,290,POL
2016m6,Poland_PM,42.809711,43.154041,3,40.265598,40.069969,3,Poland_PM,290,POL
2018m6,Poland_PM,44.943138,44.916328,3,32.962379,33.264801,3,Poland_PM,290,POL
1998m2,Poland_PM,46.5229,46.241871,2,28.8132,29.05493,2,Poland_PM,290,POL
2021m9,Poland_PM,31.628309,31.66659,2,54.030769,54.036572,2,Poland_PM,290,POL
